foundation_id,ein,organization_name,tax_period_begin,tax_period_end,address_line1,address_line2,city,state,zip,phone,website,formation_year,legal_domicile_state,total_assets_boy,total_assets_eoy,total_liabilities_eoy,net_assets_eoy,fair_market_value_eoy,total_revenue,total_expenses,investment_income,distributable_amount,total_distributions,undistributed_income,is_private_operating_foundation,is_501c3,mission_description,leader_ids,source_file
26df376d-a6e9-4a2a-b6a2-32da0c4990f5,271523318,HALCYON FOUNDATION,2023-12-01,2024-11-30,13475 HARPER DRIVE,,SARATOGA,CA,95070,6265812266,,,,120750,111738,0,,259428,,,,,12381,,0,,,"[""92cc17a0-6cf7-4b23-8af0-7d51118711bf"", ""90d9677a-b943-4480-8493-0d207081d711""]",202540159349100314_public.xml
45c3f9ec-71bb-4462-9d15-2715648088a0,237051147,THE MILTON SCHAMACH FOUNDATION INC,2023-09-01,2024-08-31,CO DORFMAN 250 PEHLE AVE 702,,SADDLE BROOK,NJ,07663,2014039750,,,,725895,719323,0,,850010,,,,,46300,,0,,,"[""304b1801-8835-4ffa-a536-5d48d8d271fc"", ""7c83b62c-2a8a-4928-a9e4-a186b5e527b7"", ""38f54c2e-1df0-448b-bfd4-4c383c181b21"", ""c0170d91-a007-492c-8538-37f24729f792"", ""23ea7b22-41f3-4e81-9720-beec25bd22ec"", ""65709114-c712-466a-b157-1efd55884297"", ""82a64985-2635-43bd-9fa7-4b7339ca0ece""]",202540159349100319_public.xml
f4eb2e87-d0d7-45c2-9826-ea567f2c712c,581864700,MILLS FAMILY FOUNDATION INC,2023-01-01,2023-12-31,PO BOX 52592,,LAFAYETTE,LA,70505,3372323312,,,,2586525,2352947,0,,3900759,,,,,260271,,false,,,"[""b2c1b50b-c5e8-4b33-9275-32361a0547c1"", ""fcea0c2a-5c2a-4b9a-8dc3-c119a37846dd""]",202540159349100329_public.xml
7a491609-2740-4c9e-9dd3-c53359c10f42,036004866,Cone Automatic Machine Co Charitable,2023-11-01,2024-10-31,PO Box 167,,Ascutney,VT,05030,8027283857,,,,705496,658233,0,,780558,,,,,66000,,0,,,"[""ff5a0c52-8596-4fbf-a8e0-e1eb2209632c"", ""aa936065-556d-480d-bc79-9604387318ee"", ""2b135e37-d7d7-4c0c-8841-32872a0c42e7""]",202540159349100334_public.xml
abf9296a-c8ff-41b5-8c59-82a48f72a4f3,742681314,KAREN E HENRY FOUNDATION FOR LONG-TERM,2023-10-01,2024-09-30,6537 S STAPLES STREET 125-107,,CORPUS CHRISTI,TX,78413,3618831871,,,,517122,479083,0,,596663,,,,,57540,,0,,,"[""b13e647c-340d-42a4-96d9-13c2b12971c2"", ""df96bf9d-1167-4883-907a-b736d3138ede"", ""aa56525b-653f-47f8-a802-4bc58143123d"", ""5394f369-cd90-42a4-b31f-f0961957081b"", ""3fa6d52b-3f02-421f-88ba-06ec7f9edacd"", ""8b1cd325-ef50-4d10-b622-196cac5f113f"", ""90bc1fd0-d485-421c-b093-be6322d1ac9c"", ""ec71bc37-1453-4097-866c-bfecbb203cf3"", ""6f0554b2-486a-412c-b6d6-b8c6765cdc42"", ""21498506-51ec-4a18-b9d9-cffb5b507304"", ""a667d647-0e03-4194-ba0c-a8ea6d6c84d4"", ""bfa883aa-07dc-4634-8762-1ad712bc0bc3"", ""2a9730a4-c597-4663-935a-a686070ab32b""]",202540159349100339_public.xml
3ea41236-548b-4d95-848b-990ace82d098,770304957,LAOGAI RESEARCH FOUNDATION,2023-10-01,2024-09-30,1901 18TH STREET NW,,WASHINGTON,DC,20009,6265728930,,,,2781323,2629329,1150291,,3506709,,,,,91074,,true,,,"[""f142cb67-270a-41d0-9f13-6d9fa93b9406"", ""70c51097-6817-4980-a751-448466e9a8d0"", ""c8bbfec3-6c5d-4732-8f11-330641130970""]",202540159349100344_public.xml
7509729a-8a3f-4e02-a808-d3417f0b8d2d,871180630,NEBRASKA CHAPTER INTERNATIONAL,2023-09-01,2024-08-31,PO BOX 3632,,OMAHA,NE,68103,4023794488,,,,40302,38100,0,,36527,,,,,14009,,false,,,"[""d0bbcba2-3801-4445-b6ca-36ab7fca35f9"", ""184b98d5-f489-495b-b68b-073da74c3d07"", ""1ce1e323-dddb-4d30-9cb7-3cea75197c3f"", ""edca97fb-213d-4f73-ad6c-12953e597b8b""]",202540159349100349_public.xml
50c750e4-9c8f-4985-9076-898a74dafe3f,956979804,CAMILLA CHANDLER FAMILY FOUNDATION,2023-11-01,2024-10-31,10250 CONSTELLATION BLVD 1400,,LOS ANGELES,CA,90067,6264629280,,,,24645421,108955361,0,,122527172,,,,,4664540,,0,,,"[""b25e0d13-8eb3-4e23-a355-23b60daa57b9"", ""10ca4a90-a757-4c8d-ac95-67573cf8d7b3"", ""334dcc47-8578-45b0-a16e-46dd94199e10""]",202540159349100354_public.xml
800168fb-5338-470a-8788-41db3cc0d458,756014406,MAURINE & ROBERT D GOODRICH MEM TRUST,2023-07-01,2024-06-30,CO FROST BANK TRUSTEE PO BOX 333,,FORT WORTH,TX,761623349,4078021200,,,,255021,270990,0,,301396,,,,,14419,,0,,,"[""b05e6508-74fe-4a3d-b26f-822c15d23abe""]",202540159349100359_public.xml
4b250506-d6aa-4e88-95e2-c579149779d9,464363196,KASPERICK FOUNDATION,2023-10-01,2024-09-30,4141 CAMINO DEL RIO SOUTH,,SAN DIEGO,CA,92169,6192311977,,,,82404608,104409995,4894668,,104409995,,,,,3839594,,0,,,"[""7a87ba98-5c42-4822-890b-4543f339e5e2""]",202540159349100364_public.xml
eda7daa5-b7d3-49bd-9063-298d32df5365,736232955,S J MCCROSKEY FOUNDATION 1750-0001014,2023-09-01,2024-08-31,PO BOX 1620,,TULSA,OK,741011620,3128792000,,,,179622,175905,0,,206435,,,,,10362,,false,,,"[""4727e398-d040-4afb-8776-7cb6b596d1e3""]",202540159349100369_public.xml
08f37b13-3995-4c6f-9335-f9079b57e6d0,756030348,ARCH & STELLA ROWAN FOUNDATION INC,2023-09-01,2024-08-31,7330 SAN PEDRO AVE SUITE 901,,SAN ANTONIO,TX,78216,2103412581,,,,2357665,2279179,0,,4551628,,,,,200500,,0,,,"[""87719be6-cead-4915-a56c-1f98ace0a608"", ""e90cd6b3-8cd9-403b-b2c2-81ac58b93096"", ""68316148-2a93-4785-87c8-1bb239d1c6af"", ""3f2e6b1b-cac5-4b7f-b023-1f654d843d7f""]",202540159349100404_public.xml
b3484740-83d7-4cc0-8d63-ddee7bd13b0d,275026539,MARY JOHN GOREE LAS ANIMAS COUNTY,2022-07-01,2023-06-30,718 PINE ST,,TRINIDAD,CO,81082,3038430323,,,,8496922,8977532,0,,10813970,,,,,613802,,false,,,"[""abd803ff-9dd4-4be2-9c1b-350f84403c64"", ""cd73cab0-3b79-44d2-b2ae-f119467fdaea"", ""d03e4fe7-0393-43e1-a5fd-1ab84f00cec2"", ""e6b4bf9b-2651-479c-9fb9-43cd57f1880a"", ""8edf861b-1cc9-4482-bd26-8c3f16fa5bf8"", ""84e92233-73ce-4358-b07a-aa3202dfb323"", ""612c4491-cae0-43fd-8792-29da4473def2""]",202540159349100409_public.xml
0741c494-8c22-4b59-8af6-24bd6cbda35a,263023784,CIEMIEGA FAMILY FOUNDATION,2024-01-01,2024-12-31,3740 NORTHWOOD DR,,WEST BLOOMFIELD,MI,48324,2486938600,,,,1399988,1422213,0,,2095120,,,,,76200,,false,,,"[""61c11f30-ce7a-43d7-a354-3a6fe46be080"", ""5918d391-1d38-4ead-99de-5fdf226fe1a3"", ""57efd262-1dbf-4105-821c-49dc10dffc23""]",202540159349100414_public.xml
1e4e6bbf-b800-46fe-98df-5623d3a580d2,205152692,AUCOIN HART FOUNDATION,2023-01-01,2023-12-31,1525 METAIRIE ROAD,,METAIRIE,LA,70005,5048354419,,,,170979,210518,0,,210518,,,,,12200,,0,,,"[""9e6043bb-5f3e-48ba-ba64-61f9d240821c"", ""434cca2c-dc0b-4f2c-9369-535f7f0d61fd"", ""67a33f5c-a27e-4289-b2ff-18c398d40dd4""]",202540159349100419_public.xml
3a0283e6-6104-4e49-b0ef-b49ce61d546a,205692339,PENLAND FOUNDATION,2023-10-01,2024-09-30,6550 TRAM ROAD,,BEAUMONT,TX,77713,4097291234,,,,9088695,9921452,2711,,11839137,,,,,686892,,false,,,"[""1a36f652-e0e9-4c39-b39d-8928dddd7292"", ""5f794f32-720d-4964-b3f3-3b91f8de3e5f"", ""9415b4ff-2538-4215-b0ab-7f1ec33aad79"", ""33d829df-ce17-4275-b2c3-de1f06148eac"", ""53e93d18-6a46-409b-8a1a-93be3f61c1be""]",202540159349100424_public.xml
f7cb8a37-9c51-4f01-abfb-6abe987bcf4a,566036486,KATE B REYNOLDS TR FBO UNION THEOLOG,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,4288580,4250409,0,,4989449,,,,,254940,,false,,,"[""7a1e7038-e537-4802-b001-d821b7e4388c""]",202540159349100429_public.xml
1745c457-3a8a-49f5-8a8b-1daaad3a1a15,956026443,LUCIELLE & HENRY RUTSHAW FOUNDATION,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,195783,228823,0,,269770,,,,,13900,,false,,,"[""1113b8ef-a9be-469a-b1ca-a03a8e87e809""]",202540159349100434_public.xml
45e27676-99f4-4d38-b5d4-22c1200cb67d,816056734,HELEN DAVIS SCHOLARSHIP TRUST MED SCHOOL,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,1275252,1351370,0,,1981007,,,,,100551,,false,,,"[""7fb37f43-1a92-4821-ac25-8fd960ed4071""]",202540159349100439_public.xml
fb7425e2-e263-4951-affa-bc049f3e3612,426075822,ROGER & RUTH LUND CHARITABLE TRUST,2023-03-01,2024-02-29,306 MAIN STREET STE 400,,WORCESTER,MA,016150034,5087910901,,,,213450,208168,0,,341262,,,,,18500,,0,,,"[""be6eb1eb-598d-4f2a-8a47-e8f8608b673d"", ""1def6a5c-80c7-4a71-ab3e-fdea710360a5"", ""c59f8e96-b17d-4d5f-8c15-1bc97443d8aa""]",202540159349100454_public.xml
857fc4c4-7eda-48e9-a0ee-0b934533dfcd,311694359,Restoration Foundation,2023-01-01,2023-12-31,816 van Nes Drive,,cincinnati,OH,45246,,,,,13973,17324,0,,17324,,,,,12636,,false,,,"[""a70f5fef-afe1-492b-b41a-006400a82a57"", ""ac395132-b52a-4fd9-9508-3d3d7ab90b46""]",202540159349100459_public.xml
93889bd6-9531-4c87-973a-31f0311dbb7b,061465369,EDER FAMILY FOUNDATION INC,2023-10-01,2024-09-30,11 EDER ROAD,,WEST HAVEN,CT,06516,2033665876,,,,5477538,5405264,0,,11879298,,,,,490000,,0,,,"[""66632987-299e-43ba-b057-e827815b1f5d"", ""ea5719e4-1e1d-4932-9b3d-ce040291478e""]",202540159349100464_public.xml
d5efbcb2-7593-44ba-af94-042c0d277f0d,931291150,LIVING WATER FOUNDATION,2023-09-01,2024-08-31,1075 W HISTORIC COLUMBIA RIVER HWY,,TROUTDALE,OR,970601348,2393259792,,,,1475098,1578051,0,,1588880,,,,,454891,,false,,,"[""0b0adbd7-850e-4f85-99c4-359faee2806f"", ""b867647f-f0ab-4d7f-ae24-92c5d6b6e1f2"", ""609a1a6b-6282-44e3-8464-c81e40e8b883""]",202540159349100469_public.xml
f0cb6e8d-4ef2-4c46-bc28-d3a91e8e1735,916035155,WELCH FOUNDATION INC,2023-04-01,2024-03-31,528 E SPOKANE FALLS BLVD STE 501,,SPOKANE,WA,992025050,5098503740,,,,184517,176189,0,,211174,,,,,31616,,false,,,"[""4d69ec1f-9d61-40f2-aed9-7275defee6e8"", ""34b4609b-07c0-443d-8dcf-f80cf8a793c4"", ""6721e8bd-65f9-464a-903e-fbcb6215b226"", ""cdcac9f1-93d0-4104-aaf7-9ee07ba51a7d"", ""8a4dd288-945b-4dab-8780-1815047acb3f"", ""7fff58d0-315c-4d32-9ff5-1ff72f212a0f""]",202540159349100504_public.xml
3369d7dc-ca05-4d93-9ca7-384b471f46b6,843130306,BEST BLESSING FOUNDATION,2023-09-01,2024-08-31,20804 Quail Run Dr,,Walnut,CA,91789,4407086888,,,,62,113,0,,0,,,,,,,false,,,"[""8bf746d0-89ee-4120-9262-354264ca454d"", ""f295b9a9-928a-4af7-a43f-66a16090ccb0"", ""7d8bb78f-4629-4af9-a268-60c2d0d7a4d8""]",202540159349100509_public.xml
f1cb2d79-5a42-42bb-a529-accd54402277,471292987,WOODY M MCGEE AND JOYCE M MCGEE,2024-01-01,2024-12-31,110 STREAM VALLEY BLVD,,FRANKLIN,TN,37064,8034321424,,,,119396,69896,0,,69896,,,,,50145,,false,,,"[""83fc6ebe-8618-4b13-8be7-61b227c0f961"", ""eebd036c-06a0-4acc-827f-45a1f12cc12a"", ""a45ae5e5-ab37-4098-801a-f604b226c6ab""]",202540159349100554_public.xml
0589f3e4-e7e0-45c7-b8fa-090bd932ca59,237290166,THE BJ & EVE WILDER FAMILY FOUNDATION INC,2023-09-01,2024-08-31,104 SOUTH STREET,,NEPTUNE BEACH,FL,32266,3523319912,,,,5331306,4794373,0,,8046937,,,,,675439,,false,,,"[""de2b9580-cb29-4455-9c69-8c5545e923d3"", ""5446dacd-2cb1-4bfd-a577-b82580de3be1""]",202540159349100559_public.xml
76a97c17-2906-44d0-a501-f063a917c0f4,161559984,THE GUIDO AND ELLEN PALMA FOUNDATION,2023-10-01,2024-09-30,130 EAST AVENUE 540,,ROCHESTER,NY,14604,5852631000,,,,1327650,1206749,0,,2037634,,,,,218571,,0,,,"[""1e857825-f24d-4b91-b1fe-d6656c9d7500"", ""c743d426-b5d8-4284-98fe-b49eed03a880"", ""f4b16a28-f17c-4230-ae8c-8c4dbb8d7445""]",202540159349100564_public.xml
cd007785-d4ac-4b66-bed2-624c71696677,236791316,CAROLINA M SCHELL T W MAINT TRUST,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,2054760,2030493,0,,2389116,,,,,120096,,false,,,"[""158db9bb-3152-4ef4-9ad0-157283c010d3""]",202540159349100569_public.xml
66e4346d-f411-4933-ad4d-a2ea980f4a68,831574954,CAPE COD HEAT BASEBALL,2023-09-01,2024-08-31,296 LAKE SHORE DRIVE,,MARSTONS MILLS,MA,02648,5087757819,,,,5019,4301,0,,4301,,,,,718,,true,,,"[""ef480d58-091c-4eaa-98e5-8054c6c1f994"", ""72e3b9e5-49aa-4e41-b5b8-91e1a7885ce3""]",202540159349100604_public.xml
31239786-5dbc-44a5-9c01-cde139f9509b,834048199,ASPIRE FOUNDATION,2023-03-01,2024-02-29,TWO CENTRE PLAZA,,CLINTON,TN,37716,8656907010,,,,69430621,85326098,6811024,,91198263,,,,,10629567,,true,,,"[""5e90270d-6951-4fdf-be26-3f9623491315"", ""8206d089-d04f-46a7-9aa2-f517bdd29565"", ""ebbd27a2-4600-42a9-a873-45f5e0293985"", ""d2de136f-a141-4dac-bd66-5d9c197bb161"", ""153f1882-eb47-452e-bf9e-0749348813fc"", ""c39b8774-28a4-4d57-a390-abf50ba9faf4"", ""7d456349-3744-4807-b538-253f39fa5b29"", ""1d1c2803-1abe-40e8-b095-f6652120edef""]",202540159349100609_public.xml
16d0c9d2-9657-4adb-95b2-b5e4ebb63fc5,830793864,GROW IT FORWARD GREENHOUSE PROJECT,2023-04-01,2024-03-31,7856 ROUTE 9W,,CATSKILL,NY,12414,8455679000,,,,895,0,0,,0,,,,,0,,false,,,"[""36ebac0f-8777-4c49-9f0c-265c597d7a31"", ""a8f3c894-0de6-4a11-bfff-4dc4144da6bf"", ""61e98f3a-7975-4d20-aced-342c5b2cd959"", ""a74cf30f-9e3d-4b24-85e3-c019d5898fd4"", ""aa271589-9aab-4d0d-b3b9-e7999b7b5983"", ""5a3985d3-c718-4cf7-9b13-4366a3f39e8a""]",202540159349100614_public.xml
99f0ff93-872e-4b2f-892a-86d9c2e5d132,883381190,NYC HISTORIC FLORAL DISTRICT,2023-05-16,2023-12-31,150 WEST 28TH STREET,,NEW YORK,NY,10001,8778579002,,,,,1889,0,,1889,,,,,15261,,false,,,"[""74c3f743-c60d-4358-8afb-ae792aa7562c"", ""580b00a3-21a1-4028-af9e-325b434bd4c4"", ""d89efac8-645f-420a-8d3b-c672d3aa5847""]",202540159349100619_public.xml
582d637a-943b-49b9-9805-76cacb0ec9b0,832770563,MR & MRS STEPHEN MYERS FOUNDATION,2023-01-01,2023-12-31,915 SOUTH DIXIE HIGHWAY,,WEST PALM BEACH,FL,33401,3052310911,,,,2715655,2358268,0,,2906063,,,,,428400,,0,,,"[""a8a0c306-b5a2-42c2-9ed4-9ea3a0d02632"", ""9272fcb6-76b7-4cf0-ab5e-036d4a625113""]",202540159349100704_public.xml
90829e67-2596-4070-bafb-2bfeaae5b938,720986320,The Stream Foundation,2023-09-01,2024-08-31,PO Box 40,,Lake Charles,LA,70602,3374331063,,,,213,713,3225,,713,,,,,625,,0,,,"[""24d3707a-e659-4d95-93d6-821638dfb19f"", ""c5ed36c6-384d-4bcf-860f-4c49763774cb"", ""8cf3f691-dbcc-4b33-b3a6-d056772962cc""]",202540159349100709_public.xml
607ca521-ba8d-4aaa-b9d4-20b3f6b94a20,136156256,THE SEXAUER FOUNDATION,2023-09-01,2024-08-31,11100 SW 93RD CT RD SUITE 10-319,,OCALA,FL,344815187,3523518833,,,,8958495,8822613,0,,11467643,,,,,522686,,false,,,"[""f36ab04e-a9e2-4819-bcdd-e32ea95b512d"", ""c0d184cd-8a61-4898-ac44-c43a2e0a0e1a"", ""50eb1637-2177-4c48-a1a2-24cfc78802e6"", ""6b823ff0-bf98-449e-886f-104439322247"", ""4f258927-37f9-4d1d-9e5d-feec79d17c90""]",202540159349100714_public.xml
7a746005-36dc-408f-9a6b-35c350763ef4,201567943,RUBIN OBSTGARTEN PRIVATE FOUNDATION,2023-09-01,2024-08-31,550 SE MIZNER BLVD B107,,BOCA RATON,FL,33432,3306590330,,,,1715612,1656738,0,,1713424,,,,,110000,,0,,,"[""96cac62c-13c4-4c49-b685-2c9f9de7479d"", ""87f7729d-cf21-4d6f-9d07-ef06f684f21e"", ""03482303-4f6c-4122-a9cf-e1a31e536f3c""]",202540159349100719_public.xml
ee1c421a-a06d-4d00-ab81-618eda15e3b7,133866604,ALEXANDRA & MARTIN SYMONDS FOUNDATI,2023-07-01,2024-06-30,320 WEST 86TH STREET 7B,,NEW YORK,NY,10024,9739929400,,,,1243820,1246428,0,,1246428,,,,,89000,,false,,,"[""a4542785-c1a9-404c-bdf8-ee79d28337fe""]",202540159349100724_public.xml
664f9cf2-fb14-4161-b2e2-18f2a181730e,636193867,A HAYS ZIEMAN & CHRISTINE B ZIEMAN,2023-09-01,2024-08-31,REGIONS BANK TRUSTEE PO DRAWER 16,,MOBILE,AL,366331628,2513431200,,,,1000716,1001799,0,,1223603,,,,,44600,,0,,,"[""1e362cdb-1fce-4312-9691-627400061596""]",202540159349100754_public.xml
c4fda303-a00d-4468-8d96-7645af9946d7,846082731,DEARDENMAUDE TUW FBO TRINITY CHURCH,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,149331,147381,0,,174019,,,,,9481,,false,,,"[""663eb233-447b-4813-8c3e-6c3d156bc77e""]",202540159349100759_public.xml
f06d9cd3-9d64-4897-bbad-a0340a3640d1,236878917,ROBERT C WHITE SCHOOL BOY ROWING,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,706210,702344,0,,826161,,,,,42619,,false,,,"[""0fb59032-1536-4cf0-95d3-5a9975c35222""]",202540159349100804_public.xml
7c438420-5650-403b-b46e-3704ce469402,486318731,HILDA SMITH PERMANENT SCHOLARSHIP ENDOWMENT,2023-09-01,2024-08-31,UMB BANK NA P O BOX 415044 M/S,,KANSAS CITY,MO,641416692,6142327290,,,,413937,449804,0,,511579,,,,,23823,,false,,,"[""183a4c6b-9610-4eef-a7f2-73498296f7e7""]",202540159349100809_public.xml
38440675-3b4a-46a5-8526-f325964f3f2a,596719811,A B LANE CHARITABLE TRUST U W,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,1334535,1439952,0,,1843207,,,,,78519,,false,,,"[""63c7416d-53b6-485e-be24-e8378cec5a66""]",202540159349100854_public.xml
23a37beb-c84f-4084-8c21-1d51079a8ec7,237645886,CECILE E MEAGHER CHAR TRUST,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,5574966,5676752,0,,7106853,,,,,281528,,false,,,"[""b07a492b-a7ce-485e-b485-7edd7474c9bc"", ""364e8ce7-a004-42fc-aeb3-af6dd8f44287""]",202540159349100859_public.xml
d7a94518-889d-49bc-8e42-bffe56cece87,953923742,GEORGE R WILEY FOUNDATION,2023-04-01,2024-03-31,1891 OMEGA DRIVE,,SANTA ANA,CA,92705,2133803322,,,,791937,755560,0,,757600,,,,,70026,,false,,,"[""20ccd433-ec92-410c-91d2-471def4d5bcd""]",202540159349100864_public.xml
697b08e6-c264-417f-a82b-3c4d5a8f4d56,846093743,SEEMAN BERNARD J TUW,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,452602,450946,0,,542680,,,,,27077,,false,,,"[""f32ae742-b1dd-44c9-864a-0adaab5f1194""]",202540159349100904_public.xml
fd84a195-3a3f-4d73-970c-d523d6970c9a,236222364,A L JOHNSON CHARITABLE TRUST,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,471558,469380,0,,557986,,,,,22649,,false,,,"[""f258a8a5-128f-435b-84a4-e72f01230ea7""]",202540159349100909_public.xml
51323181-094e-4f5a-b37a-9bd778f7d614,566036482,TW BITTING BLDG SALEM COL KBR,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,1145969,1126712,0,,1323607,,,,,70194,,false,,,"[""ac095cec-0af9-4b24-82bd-a027980a3c8c""]",202540159349100954_public.xml
7e0ecdc5-8dd1-44db-a5d3-ed83569f47e2,846015798,HAYT JULIA A TUW,2023-09-01,2024-08-31,PO BOX 505 MAC H0006-092,,SAINT LOUIS,MO,63166,4123556000,,,,390264,390130,0,,462934,,,,,22972,,false,,,"[""59b260f3-2ae6-471b-9dd6-b788c7e8f4ff""]",202540159349101054_public.xml
5e84b796-ef90-4558-92bb-6a545c8e991a,266160779,KUIPER CHARITABLE TR,2023-01-01,2023-12-31,50 COMMERCE DRIVE,,GRAYSLAKE,IL,60030,7083390500,,,,3174016,3093599,0,,2970277,,,,,175390,,false,,,"[""96c5a800-9f20-41b9-8568-d90af22e392c""]",202540159349101059_public.xml
32ed4236-a28e-466e-aac4-fab09fc45234,845024757,IGLESIA PENTECOSTES CIUDAD AMURALLADA CORP,2023-01-01,2023-12-31,2317 CLAY ST,,Kissimmee,FL,34741,4079790231,,,,0,0,0,,0,,,,,,,false,,,"[""96071f0e-e02f-4cec-81b1-ec49304e001c"", ""6abaf985-6854-4b26-86c8-12db70940efd"", ""d9ec735e-2f98-4430-84b2-430232c99836"", ""2f8c937d-da28-49aa-ae0c-3e867c282eb7"", ""6f247394-2800-435d-a56d-d4c7e87eb7f1"", ""7684a1ba-3ca0-482a-b858-0225ce28601a""]",202540159349101064_public.xml
75c754b1-8a0b-413d-ba54-e06a033cbfa9,134086187,THE CUSHMAN FOUNDATION,2023-01-01,2023-12-31,c/o anthos 1001 6th ave 1501,,New York,NY,10018,2127043100,,,,9024446,8972095,336,,8972095,,,,,592710,,false,,,"[""473c43be-d1a6-481b-86c2-73bb2b27c129""]",202540169349100004_public.xml
919c780b-9fd0-4b9c-93ea-798df832af5e,261868582,KITAS AND LUTSKO FAMILY FOUNDATION,2024-01-01,2024-12-31,5004 FOX RIDGE ROAD,,ROANOKE,VA,24018,5406395091,,,,14533,0,0,,0,,,,,10061,,false,,,"[""912099c1-d1e7-46fd-b60f-f3a87e5468d2"", ""5fed2c17-ba32-4b45-accf-d24336f1ce6c""]",202540169349100009_public.xml
26668d76-4b1a-44f3-a581-2e026be5f84d,920316199,The Garrett Foundation,2023-01-01,2023-12-31,1712 Pioneer Ave Suite 7000,,Cheyenne,WY,82001,,,,,0,0,0,,0,,,,,,,false,,,"[""6f7ba2d9-909c-4a57-aac8-cb26bd5a7454""]",202540169349100014_public.xml
c00be803-4c16-44e0-9061-2fde304ec5f8,882997206,NC Diamond Sports Group Inc,2022-01-01,2022-12-31,2846 Jordan Pointe Blvd,,New Hill,NC,27562,,,,,0,13591,13591,,13591,,,,,0,,false,,,"[""c1b0b4b8-801e-451a-99b2-6f960f6c86a5""]",202540169349100104_public.xml
753a1eae-fca3-4ae7-9adb-dba3e97d470f,870505864,HARRY S SLOANE FOUNDATION,2023-03-01,2024-02-29,PO BOX 100,,FARMINGTON,UT,84025,8013595511,,,,1281553,1162580,0,,2399314,,,,,106000,,false,,,"[""998c5fb5-0c7c-4429-86be-744626ba84b0"", ""f5e185e3-48c6-42b6-96db-316a86bddefd"", ""b8dd26cd-6a09-4b1b-8041-97a896a80e05""]",202540169349100109_public.xml
b01541a2-d73d-4c6a-b73e-d70356236f28,223611396,ZUFALL FAMILY FOUNDATION,2023-10-01,2024-09-30,2420 NW 201ST PLACE,,SHORELINE,WA,981772427,2066828060,,,,469508,584513,2064,,600829,,,,,32000,,0,,,"[""c7b8c625-0412-40c8-a4ab-70f07952133b"", ""3d818b4d-93ce-4876-af45-d4ab21d420ba"", ""7b51017a-4958-4821-affa-0149a5dda15e"", ""0f313b94-22ca-48c5-b791-0d5578fbae12""]",202540169349100114_public.xml
f413c07e-4db1-47f5-ad31-d0c0dba758ae,364054445,NOMANBHOY FAMILY CHARITABLE FOUNDAT,2023-11-01,2024-10-31,14712 CYSTAL TREE,,ORLAND PARK,IL,60462,6303233343,,,,89439,79082,0,,84486,,,,,13059,,false,,,"[""ecfbc8e4-9d31-4588-98e1-235818abf5da""]",202540169349100119_public.xml
7e6cc97e-134e-4519-bd96-c0d9348c5f9a,873822505,WRAGE FOUNDATION,2024-01-01,2024-12-31,151 WEST ST SUITE 300,,ANNAPOLIS,MD,21401,4107608111,,,,5211300,4848588,0,,5155482,,,,,552200,,false,,,"[""984e32e5-bff5-42b6-a36e-5deefb94cfee"", ""05bc941a-5ef3-4968-b6d4-973a2ef31211"", ""5b2dda03-c1ff-4b9d-8d2d-39bcba4943b8""]",202540169349100204_public.xml
4e925d55-e7b6-4b31-aed0-a4371991dd6b,731570635,BROKEN ARROW COMMUNITY FOUNDATION I,2023-01-01,2023-12-31,2720 N HEMLOCK CT STE B,,BROKEN ARROW,OK,740121194,9182588888,,,,1171448,1289436,0,,1289436,,,,,9650,,false,,,"[""6954b6a6-1c4b-469f-8f58-fed72296ee4d"", ""3145e51a-2551-4272-a197-1e3acac8528b"", ""b109ea92-ac2d-4595-a7e9-d3a15cb17ac8"", ""f8b93b24-24d4-422c-a557-9126c95e727b"", ""43b1fec7-203e-4745-8b88-44f27347db4d"", ""54b678ea-d8f8-4046-9eb8-d317cf19b10e"", ""44f00c4c-9aae-440d-a681-0d9c539f46e1"", ""a4693fb2-474f-4396-81b9-8007d20ef99d"", ""e67cde2d-3c94-446d-9c23-324ab57075c1"", ""213da1bf-b909-43a5-b155-75b5f274d983"", ""23c546f9-27ea-4566-b2d8-c974cd72f879"", ""8ccbbcbe-efd7-44d8-9062-22966ecb8117""]",202540169349100209_public.xml
