source_file,foundation_ein,person_name,title,compensation,benefits,other_compensation,hours_per_week,is_officer,is_director,is_trustee,is_key_employee
202540159349100344_public.xml,770304957,KUIDE CHEN,SECRETARY,0,0,0,000.00,,,,
202540159349100344_public.xml,770304957,YONGYI SONG,TREASURER,0,0,0,000.00,,,,
202540159349100349_public.xml,871180630,MIKE MOCONNELL,VICE PRESIDE,0,0,0,000.00,,,,
202540159349100349_public.xml,871180630,BRADLEY HASENJAEGER,SECRETARY,0,0,0,000.00,,,,
202540159349100349_public.xml,871180630,DAVE SOBOTKA,PRESIDENT,0,0,0,000.00,,,,
202540159349100349_public.xml,871180630,JERRY THOMPSON,TREASURER,0,0,0,000.00,,,,
202540159349100354_public.xml,956979804,WILLIAM STINEHART,TRUSTEE,0,0,0,15.00,,,,
202540159349100354_public.xml,956979804,ALEXANDER SPEAR,TRUSTEE,0,0,0,15.00,,,,
202540159349100354_public.xml,956979804,CAMILLA CHANDLER FROST,FORMER TRUSTEE,0,0,0,0.00,,,,
202540159349100359_public.xml,756014406,FROST BANK,TRUSTEE,3876,0,0,2.00,,,,
202540159349100364_public.xml,464363196,VINCENT J KASPERICK,TRUSTEE,0,0,0,10.00,,,,
202540159349100369_public.xml,736232955,BANK OF OKLAHOMA N A,TRUSTEE,4650,,,8,,,,
202540159349100404_public.xml,756030348,ELOISE ROWAN,PRESIDENT,0,0,0,1.00,,,,
202540159349100404_public.xml,756030348,JAMES E ALTGELT JR,V. PRESIDENT,0,0,0,1.00,,,,
202540159349100404_public.xml,756030348,ERICA LAUGHLIN,TREASURER,0,0,0,1.00,,,,
202540159349100404_public.xml,756030348,DONALD JESTER JR,SECRETARY,0,0,0,2.00,,,,
202540159349100409_public.xml,275026539,ALISON FINSTEN,Director,0,,,0.00,,,,
202540159349100409_public.xml,275026539,JOHN GARCIA,Director,0,,,0.00,,,,
202540159349100409_public.xml,275026539,KATHLEEN GRIEGO,Treasurer,0,,,0.00,,,,
202540159349100409_public.xml,275026539,PATRICIA MCFARLAND,Director,0,,,0.00,,,,
202540159349100409_public.xml,275026539,SHAUNA L RIENKS,Director,0,,,0.00,,,,
202540159349100409_public.xml,275026539,DAVID J VANDERMEULEN,President,0,,,0.00,,,,
202540159349100409_public.xml,275026539,BLAINE NEWBY,Director,0,,,0.00,,,,
202540159349100414_public.xml,263023784,ROBERT S CIEMIEGA,DIRECTOR/PRE,0,0,0,000.00,,,,
202540159349100414_public.xml,263023784,JANET A CIEMIEGA,DIRECTOR/V.P,0,0,0,000.00,,,,
202540159349100414_public.xml,263023784,AMY E CIEMIEGA,DIRECTOR/SEC,0,0,0,000.00,,,,
202540159349100419_public.xml,205152692,THOMAS C AUCOIN SR,DIRECTOR,0,0,0,1.00,,,,
202540159349100419_public.xml,205152692,DONNA MARIE AUCOIN,DIRECTOR,0,0,0,1.00,,,,
202540159349100419_public.xml,205152692,THOMAS C AUCOIN JR,DIRECTOR,0,0,0,1.00,,,,
202540159349100424_public.xml,205692339,JOE PENLAND SR,CHAIRMAN,0,0,0,1.00,,,,
202540159349100424_public.xml,205692339,JOE C VERNON,SECRETARY,0,0,0,1.00,,,,
202540159349100424_public.xml,205692339,STEVE GENTILE,DIRECTOR,0,0,0,1.00,,,,
202540159349100424_public.xml,205692339,JOE E PENLAND JR,DIRECTOR,0,0,0,1.00,,,,
202540159349100424_public.xml,205692339,NACONA PERKINS,DIRECTOR,0,0,0,1.00,,,,
202540159349100429_public.xml,566036486,WELLS FARGO BANK N A,TRUSTEE,54066,,,1,,,,
202540159349100434_public.xml,956026443,WELLS FARGO BANK N A,TRUSTEE,1504,,,1,,,,
202540159349100439_public.xml,816056734,WELLS FARGO BANK N A,TRUSTEE,28365,,,1,,,,
202540159349100454_public.xml,426075822,JOHN LUND,TRUSTEE,0,0,0,1.00,,,,
202540159349100454_public.xml,426075822,SUSAN LUND,TRUSTEE,0,0,0,1.00,,,,
202540159349100454_public.xml,426075822,ROBERT LUND,TRUSTEE,0,0,0,1.00,,,,
202540159349100459_public.xml,311694359,Leonard Fremont,President,0,0,0,5,,,,
202540159349100459_public.xml,311694359,Marilyn Wall,vice president,0,0,0,8,,,,
202540159349100464_public.xml,061465369,ANDREW J EDER,PRESIDENT & DIRECTOR,0,0,0,2.00,,,,
202540159349100464_public.xml,061465369,EILEEN F EDER,SECRETARY,0,0,0,1.00,,,,
202540159349100469_public.xml,931291150,GUY R WOLCOTT SR,PRESIDENT,0,0,0,000.00,,,,
202540159349100469_public.xml,931291150,BRUCE A AMENT,SECRETARY,0,0,0,000.00,,,,
202540159349100469_public.xml,931291150,GUY R WOLCOTT JR,DIRECTOR,0,0,0,000.00,,,,
202540159349100504_public.xml,916035155,CAROL A WILSON,PRESIDENT,0,0,0,000.00,,,,
202540159349100504_public.xml,916035155,JACQUELINE PETERSON,VICE-PRESIDE,0,0,0,000.00,,,,
202540159349100504_public.xml,916035155,FRANK O'NEILL,SECRETARY,0,0,0,000.00,,,,
202540159349100504_public.xml,916035155,MICHAEL F WILSON,TRUSTEE/DIRE,0,0,0,000.00,,,,
202540159349100504_public.xml,916035155,LYN MILLS,TRUSTEE/DIRE,0,0,0,000.00,,,,
202540159349100504_public.xml,916035155,JEFF O'NEILL,TRUSTEE/DIRE,0,0,0,000.00,,,,
202540159349100509_public.xml,843130306,Zhongshi Chen,President,0,0,0,10.00,,,,
202540159349100509_public.xml,843130306,Jianguo Zheng,Secretary,0,0,0,10.00,,,,
202540159349100509_public.xml,843130306,Jiann-Jong Chang,Treasurer,0,0,0,10.00,,,,
202540159349100554_public.xml,471292987,WOODY M MCGEE,PRESIDENT,0,0,0,0.50,,,,
202540159349100554_public.xml,471292987,JOYCE M MCGEE,SECRETARY,0,0,0,0.50,,,,
202540159349100554_public.xml,471292987,DAVID THOMLEY,DIRECTOR,0,0,0,0.50,,,,
202540159349100559_public.xml,237290166,BUNA J WILDER JR,DIRECTOR,48000,0,0,0.00,,,,
202540159349100559_public.xml,237290166,KAREN SCOTT,DIRECTOR,48000,0,0,0.00,,,,
202540159349100564_public.xml,161559984,ROGER P PALMA,PRESIDENT/TREASURER/DIRECTOR,0,0,0,1.00,,,,
202540159349100564_public.xml,161559984,KIMBERLY L PALMA,VICE PRESIDENT/SECY/DIRECTOR,0,0,0,1.00,,,,
202540159349100564_public.xml,161559984,RICHARD MAGERE,DIRECTOR,0,0,0,0.50,,,,
202540159349100569_public.xml,236791316,WELLS FARGO BANK N A,TRUSTEE,29691,,,1,,,,
202540159349100604_public.xml,831574954,TIRELL PINA,PRESIDENT,0,0,0,000.00,,,,
202540159349100604_public.xml,831574954,JAMIEA PINA,TREASURER,0,0,0,000.00,,,,
202540159349100609_public.xml,834048199,JOSEPH A HOLLINGSWORTH JR,PRESIDENT,0,0,0,20.00,,,,
202540159349100609_public.xml,834048199,AMANDA FRITTS,SECRETARY,0,0,0,25.00,,,,
202540159349100609_public.xml,834048199,MIKE WALLACE,EXECUTIVE DI,0,0,0,35.00,,,,
202540159349100609_public.xml,834048199,LAUREN NICOLE HOLLINGSWORTH,DIRECTOR,0,0,0,1.00,,,,
202540159349100609_public.xml,834048199,ROBERT BAIRD,DIRECTOR,0,0,0,1.00,,,,
202540159349100609_public.xml,834048199,RICHARD S MATLOCK,DIRECTOR,0,0,0,1.00,,,,
202540159349100609_public.xml,834048199,BRENDA S STARWALT,DIRECTOR/TRE,0,0,0,5.00,,,,
202540159349100609_public.xml,834048199,JIM HOLLINGSWORTH,DIRECTOR,0,0,0,1.00,,,,
202540159349100614_public.xml,830793864,STEPHEN HADCOCK,PRESIDENT,0,0,0,000.00,,,,
202540159349100614_public.xml,830793864,NANCY RICHARDS,TREASURER,0,0,0,000.00,,,,
202540159349100614_public.xml,830793864,HEATHER STINE,DIRECTOR,0,0,0,000.00,,,,
202540159349100614_public.xml,830793864,JULIE WADE,DIRECTOR,0,0,0,000.00,,,,
202540159349100614_public.xml,830793864,AIDAN O'CONNOR JR,DIRECTOR,0,0,0,000.00,,,,
202540159349100614_public.xml,830793864,CHARLES CHUCK BROOKS,DIRECTOR,0,0,0,000.00,,,,
202540159349100619_public.xml,883381190,JAMES FRANCOIS-PIJUAN,PRESIDENT,0,0,0,40.00,,,,
202540159349100619_public.xml,883381190,RICHARD NAIR,SECRETARY,0,0,0,10.00,,,,
202540159349100619_public.xml,883381190,ERIC SANCHEZ,TREASURER,0,0,0,10.00,,,,
202540159349100704_public.xml,832770563,STEPHEN E MYERS,PRESIDENT,0,0,0,4.00,,,,
202540159349100704_public.xml,832770563,JOANNA MYERS,VICE PRESIDENT,0,0,0,4.00,,,,
202540159349100709_public.xml,720986320,MATILDA G STREAM,TRUSTEE,0,0,0,0.00,,,,
202540159349100709_public.xml,720986320,HAROLD H STREAM III,TRUSTEE,0,0,0,0.00,,,,
202540159349100709_public.xml,720986320,BRUCE KIRKPATRICK,TRUSTEE,0,0,0,0.00,,,,
202540159349100714_public.xml,136156256,THOMAS J ABBAMONT,VP & TREASUR,25000,0,0,6.00,,,,
202540159349100714_public.xml,136156256,GRAYSON BRAUN,TRUSTEE,12000,0,0,2.00,,,,
202540159349100714_public.xml,136156256,WESLEY CAWLEY,PRESIDENT,30000,0,3040,5.00,,,,
202540159349100714_public.xml,136156256,EILEEN HOFFMAN,VP & SECRETA,25000,0,1057,4.00,,,,
202540159349100714_public.xml,136156256,JAMES WALSH,TRUSTEE,12000,0,121,2.00,,,,
202540159349100719_public.xml,201567943,MARVIN RUBIN,TRUSTEE,0,0,0,1.00,,,,
202540159349100719_public.xml,201567943,CHARLOTTE ROSE RUBIN,DIRECTOR,15000,0,0,2.00,,,,
202540159349100719_public.xml,201567943,AMY ANN COHN,TRUSTEE,0,0,0,1.00,,,,
202540159349100724_public.xml,133866604,JOANN GERARDI,DIRECTOR,0,0,0,1.00,,,,
202540159349100754_public.xml,636193867,REGIONS BANK,TRUSTEE,16837,0,0,3.00,,,,
202540159349100759_public.xml,846082731,WELLS FARGO BANK N A,TRUSTEE,2711,,,1,,,,
202540159349100804_public.xml,236878917,WELLS FARGO BANK N A,TRUSTEE,11774,,,1,,,,
202540159349100809_public.xml,486318731,UMB BANK N A,TRUST OFFICER,7047,,,2,,,,
202540159349100854_public.xml,596719811,WELLS FARGO BANK N A,TRUSTEE,23917,,,1,,,,
202540159349100859_public.xml,237645886,THOMAS J BURKE JR CO WELLS FARGO B,CO-TRUSTEE,32272,,,1,,,,
202540159349100859_public.xml,237645886,WELLS FARGO BANK N A,TRUSTEE,63831,,,1,,,,
202540159349100864_public.xml,953923742,GEORGE MICHAEL WILEY,PRESIDENT,0,0,0,2.00,,,,
202540159349100904_public.xml,846093743,WELLS FARGO BANK N A,TRUSTEE,8270,,,1,,,,
202540159349100909_public.xml,236222364,WELLS FARGO BANK N A,TRUSTEE,7965,,,1,,,,
202540159349100954_public.xml,566036482,WELLS FARGO BANK N A,TRUSTEE,18285,,,1,,,,
202540159349101054_public.xml,846015798,WELLS FARGO BANK N A,TRUSTEE,7216,,,1,,,,
202540159349101059_public.xml,266160779,WINTRUST PRIVATE TRUST COMPANY NA,TRUSTEE,27090,0,0,0.15,,,,
202540159349101064_public.xml,845024757,BRENDA MARTINEZ,Treasurer,0,0,0,20.00,,,,
202540159349101064_public.xml,845024757,LILLIAM I CAMACHO,Pastor,0,0,0,40.00,,,,
202540159349101064_public.xml,845024757,JASIEL TOLENTINO LABOY,Pastor Assistant,0,0,0,20.00,,,,
202540159349101064_public.xml,845024757,RAMONA DIAZ,Treasurer Assistant,0,0,0,20.00,,,,
202540159349101064_public.xml,845024757,SUGEILY ROMAN,Secretary,0,0,0,20.00,,,,
202540159349101064_public.xml,845024757,CARMEN RODRIGUEZ,Vocal,0,0,0,20.00,,,,
202540169349100004_public.xml,134086187,ERIC BEVERIDGE,TRUSTEE,0,0,0,0,,,,
202540169349100009_public.xml,261868582,EDWARD M KITAS,PRESIDENT,0,0,0,000.00,,,,
202540169349100009_public.xml,261868582,PAMELA KITAS FAHS,SECRETARY,0,0,0,000.00,,,,
202540169349100014_public.xml,920316199,Twyla Garrett,Director,0,0,0,10.00,,,,
202540169349100104_public.xml,882997206,Aaron Chappell,President,0,0,0,20,,,,
202540169349100109_public.xml,870505864,BRENT R ARMSTRONG,DIRECTOR,0,0,0,2.00,,,,
202540169349100109_public.xml,870505864,GLORIA ARMSTRONG,DIRECTOR,0,0,0,1.00,,,,
202540169349100109_public.xml,870505864,HOLLY INDERRIEDEN,DIRECTOR,0,0,0,1.00,,,,
202540169349100114_public.xml,223611396,KATHYRN A ZUFALL,SECRETARY/TREASURER,3000,0,0,1.00,,,,
202540169349100114_public.xml,223611396,MARGARET ZUFALL ROBERTS,TRUSTEE,0,0,0,0.00,,,,
202540169349100114_public.xml,223611396,NANCY ZUFALL STETTEN,TRUSTEE,0,0,0,0.00,,,,
202540169349100114_public.xml,223611396,DAVID ZUFALL,PRESIDENT,0,0,0,0.00,,,,
202540169349100119_public.xml,364054445,YUNUS T NOMNAHBHOY MD,PRES/SECRETA,0,0,0,000.00,,,,
202540169349100204_public.xml,873822505,ALEXANDRA WRAGE,PRESIDENT,0,0,0,000.00,,,,
202540169349100204_public.xml,873822505,ALEXANDRA WRAGE,TREASURER,0,0,0,000.00,,,,
202540169349100204_public.xml,873822505,ALEXANDRA WRAGE,SECRETARY,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,RANDY SWEARENGIN,PRESIDENT,0,0,0,2.00,,,,
202540169349100209_public.xml,731570635,JEFF P CHISM,TREASURER,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,GREG GRAHAM,SECRETARY,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,GENIA HENDON,ASSISTANT SE,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,DELBERT FRIEZE,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,CLARENCE OLIVER,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,RUSSELL PETERSON,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,JEFF HEWETT,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,TERRY CUPP,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,PATSY TERRY,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,AARON MORRIS,DIRECTOR,0,0,0,000.00,,,,
202540169349100209_public.xml,731570635,JEANNENE GLENN,DIRECTOR,0,0,0,000.00,,,,
202540169349100304_public.xml,066026061,WARREN JOHNSON,TRUSTEE,0,0,0,1.00,,,,
202540169349100304_public.xml,066026061,SHEILA MARTIN,TRUSTEE,0,0,0,1.00,,,,
202540169349100304_public.xml,066026061,ANDREW DALY,TRUSTEE,0,0,0,2.00,,,,
202540169349100304_public.xml,066026061,ELLEN DOWGEWICZ,TRUSTEE,0,0,0,1.00,,,,
202540169349100309_public.xml,436389417,UMB BANK,TRUSTEE,2649,,,2,,,,
202540169349100314_public.xml,581947342,STEPHEN ROSENBERG,DIRECTOR,0,0,0,1.00,,,,
202540169349100314_public.xml,581947342,LISA LIFSHITZ,DIRECTOR,0,0,0,40.00,,,,
202540169349100314_public.xml,581947342,LISA SCHWARTZ,DIRECTOR,0,0,0,1.00,,,,
202540169349100319_public.xml,884019272,LON T DOLBER,PRES,0,0,0,2.50,,,,
202540169349100319_public.xml,884019272,DEBRA DOLBER,SEC/TREAS,0,0,0,0.00,,,,
202540169349100319_public.xml,884019272,REBECCA RAY,DIRECTOR,0,0,0,0.00,,,,
202540169349100404_public.xml,932961228,MARK RYAN,PRESIDENT,0,0,0,2.00,,,,
202540169349100409_public.xml,467383360,CHARLES JANKOVSKY,ATTY,1500,,,5,,,,
202540169349100414_public.xml,204463571,Mark D Sonnino,Trustee/Investment Mgr,0,0,0,4.00,,,,
202540169349100414_public.xml,204463571,Lyn Brillo,Trustee,0,0,0,0.10,,,,
202540169349100414_public.xml,204463571,Nicholas Mamary,Trustee,0,0,0,0.10,,,,
202540169349100504_public.xml,330780298,RONALD COHN,VICE-PRESIDENT/DIRECTOR,0,0,0,0.00,,,,
202540169349100504_public.xml,330780298,DAVID COHN,TREASURER/DIRECTOR,0,0,0,0.00,,,,
202540169349100504_public.xml,330780298,AARON COHN,SECRETARY/DIRECTOR,0,0,0,0.00,,,,
202540169349100504_public.xml,330780298,HELENE COHN,PRESIDENT/DIRECTOR,0,0,0,0.00,,,,
202540169349100604_public.xml,464300024,JAMES ANSARA,PRESIDENT,4035,0,0,40.00,,,,
202540169349100604_public.xml,464300024,KAREN ANSARA,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,PATRICIA MESERVEY,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,JOHN UNNI,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,BOB BROUDO,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,HARRY DUMAY,TREASURER / CONTROLLER,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,MARK MICHALOWSKI,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,JENNIFER ALIBER,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,REGAN MARSH,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,HERBY DUVERNE,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,ANDREW DEFRANZA,DIRECTOR,0,0,0,1.00,,,,
202540169349100604_public.xml,464300024,PHILIP CHUKWUKA ONYEBUJOH,DIRECTOR,0,0,0,1.00,,,,
202540169349100609_public.xml,954713842,KEENAN WOLENS,President,0,,,0.00,,,,
202540169349100609_public.xml,954713842,ORNA WOLENS,Treasurer,0,,,0.00,,,,
202540169349100614_public.xml,820200892,KENT MARMON,MARKETING CHAIR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,DOUG AMICK,PRESIDENT,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,DEBRA L VIS,SECRTREAS,0,0,0,3.00,,,,
202540169349100614_public.xml,820200892,IVY SMITH,GRANT CO-CHAIR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,LIZ LYONS,DIRECTOR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,CHUCK RANDOLPH,DIRECTOR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,JOLYN THOMPSON,DIRECTOR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,DARLENE HOTCHKISS,DIRECTOR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,TONI KELLY,DIRECTOR,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,DAVID KISER,FINANCE CHAIRVICE PRES,0,0,0,1.00,,,,
202540169349100614_public.xml,820200892,MARY IHLI-LAAN,DIRECTOR,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,THOMAS M JOHNSON PHD,PRESIDENT,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,ELEANOR ANN LORIA,VICE PRESIDENT,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,ELIZABETH J COX,DIRECTOR,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,ELAINE JOHNSON,DIRECTOR,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,RT HUESEMANN,SECRETARY,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,MONTENE STALEY,DIRECTOR,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,LINDA ANDERSON,DIRECTOR,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,JIM RUTLEDGE,DIRECTOR,0,0,0,1.00,,,,
202540169349100704_public.xml,431863313,ANNE M BAKER,MSU LIBRARY ROOM 306B,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,MONE ISAIA,ASSISTANT SECRETARY,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,SUSAN M CONNELLY,PRESIDENT,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,RICARDO CARDENAS,CHAIRMAN & TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,MATTHEW R BROAD,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,MARY DARDEN,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,ANTHONY G MORROW,SECRETARY,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,JOE LEE,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,ANGELA M SIMMONS,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,STEPHANIE L GHERTNER,"EXE. DIR., ASSIST. SECRETARY, TRUSTEE",0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,JOHN MARTIN,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,THERESA WILLINGS,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,RAJESH VENNAM,TRUSTEE,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,SCOTT BROPHY,TREASURER,0,0,0,1.00,,,,
202540169349100709_public.xml,593332929,ANDREW RUSH,ASSISTANT TREASURER,0,0,0,1.00,,,,
202540169349100714_public.xml,223524310,Samuel S Parker,Pres/Trustee,0,0,0,3.00,,,,
202540169349100714_public.xml,223524310,Anthony D Parker,Sec/Treas/Trustee,0,0,0,1.00,,,,
202540169349100714_public.xml,223524310,Adrian Parker,Trustee,0,0,0,1.00,,,,
202540169349100804_public.xml,593458518,MARK W BATES,PRESIDENT,0,0,0,0.00,,,,
202540169349100804_public.xml,593458518,PATRICIA C BATES,SECRETARY,0,0,0,0.00,,,,
202540169349100804_public.xml,593458518,JOHN C BATES,DIRECTOR,0,0,0,0.00,,,,
202540169349100804_public.xml,593458518,JULIA C BATES,DIRECTOR,0,0,0,0.00,,,,
202540169349100809_public.xml,222672819,ROBERT L GIEL,TRUSTEE,0,0,0,3.00,,,,
202540169349100809_public.xml,222672819,SUE-ELLEN HERSHMAN-TCHEREPNIN,TRUSTEE,0,0,0,3.00,,,,
202540169349100809_public.xml,222672819,MARGARET A LUND,TRUSTEE,0,0,0,4.00,,,,
202540179349100004_public.xml,883883672,Melissa radowicz,President,0,0,0,1.00,,,,
202540179349100004_public.xml,883883672,vince hunt,Treasurer,0,0,0,1.00,,,,
202540179349100009_public.xml,475329489,Christopher Zoucha,President,0,0,0,5.00,,,,
202540179349100009_public.xml,475329489,Alishia Zoucha,COO,0,0,0,5.00,,,,
202540179349100014_public.xml,582631867,MARY HELEN MCGRUDER,Chairman,0,,,1.00,,,,
202540179349100014_public.xml,582631867,JOHN MCGRUDER,Director,0,,,0.00,,,,
202540179349100019_public.xml,263561263,MARTHA A RIVERA,P/T/D,0,0,0,000.00,,,,
202540179349100024_public.xml,453833676,STARR L PITZER,Chairman,0,,,0.00,,,,
202540179349100024_public.xml,453833676,CHRISTINE H PITZER,Treasurer,0,,,0.00,,,,
202540179349100024_public.xml,453833676,GAVIN PITZER,Director,0,,,0.00,,,,
202540179349100024_public.xml,453833676,CHANEY PITZER,Director,0,,,0.00,,,,
202540179349100024_public.xml,453833676,R L BRAMBLE,Secretary,0,,,0.00,,,,
202540179349100024_public.xml,453833676,Rees T Bowen,Director,0,,,0.00,,,,
202540179349100029_public.xml,451986299,ADELIA ZLOTKIN,PRESIDENT,0,0,0,1.00,,,,
202540179349100029_public.xml,451986299,ARI ZLOTKIN,TREASURER,0,0,0,1.00,,,,
202540179349100029_public.xml,451986299,LAURENT BRUNOIS,SECRETARY,0,0,0,2.00,,,,
202540179349100029_public.xml,451986299,ALEXANDRA LAUVAUX,DIRECTOR,0,0,0,0.50,,,,
202540179349100034_public.xml,726198657,DONALD J VOORHIES,Trustee,0,,,1.00,,,,
202540179349100104_public.xml,883701413,Vijantie Michelle Boodoo,Founder CEO,0,0,0,60.00,,,,
202540179349100104_public.xml,883701413,Santiago Perez,Director,0,0,0,15.00,,,,
202540179349100104_public.xml,883701413,Christopher Perez,Director,0,0,0,0.00,,,,
202540179349100109_public.xml,934344516,Hayley Holzhacker,President,0,0,0,25.00,,,,
202540179349100109_public.xml,934344516,Sharon Verreault,Vice President,0,0,0,8.00,,,,
202540179349100109_public.xml,934344516,Madison Hunter,Secretary,0,0,0,5.00,,,,
202540179349100109_public.xml,934344516,Kate T,Treasurer EquineDir,0,0,0,5.00,,,,
202540179349100114_public.xml,726027641,SARAH SCOCKERHAM,President,0,,,0.00,,,,
202540179349100114_public.xml,726027641,ANNA S MAYNARD,Secretary,0,,,0.00,,,,
202540179349100114_public.xml,726027641,ANN B SILVER,Treasurer,0,,,0.00,,,,
202540179349100114_public.xml,726027641,MICHAEL A OWINGS,Vice President,0,,,0.00,,,,
202540179349100119_public.xml,872529517,ELAINE EAVENSON,PROGRAM DIRECTOR 2.0,0,,,0,,,,
202540179349100119_public.xml,872529517,REBECCA DAVID,DIRECTOR 2.0,0,,,0,,,,
202540179349100119_public.xml,872529517,CHARLES EAVENSON,DIRECTOR 2.0,0,,,0,,,,
202540179349100124_public.xml,521532290,TERRY GANS,PRESIDENT,0,0,0,000.00,,,,
202540179349100124_public.xml,521532290,GINNY B SYKES,VP/TREASURER,0,0,0,000.00,,,,
202540179349100204_public.xml,026007790,Tracy Healey Beattie,President,0,0,0,2.00,,,,
202540179349100204_public.xml,026007790,Traci Thompson,Secretary,0,0,0,2.00,,,,
202540179349100204_public.xml,026007790,Michael Hastings,Treasurer,0,0,0,2.00,,,,
202540179349100204_public.xml,026007790,Karen Hopwood,Trustee,0,0,0,2.00,,,,
202540179349100209_public.xml,842951578,Kellie Zentz,President,0,0,0,20.00,,,,
202540179349100214_public.xml,821518823,Nonye Onyia,President,0,,,10,,,,
202540179349100214_public.xml,821518823,Ononuju Osadebe-Okakpu,Vice President,0,,,10,,,,
202540179349100214_public.xml,821518823,Ify Onwuazor,Financial Secretary,0,,,10,,,,
202540179349100214_public.xml,821518823,Vivian Okam,Secretary,0,,,10,,,,
202540179349100219_public.xml,386513806,FIFTH THIRD BANK N A,TRUSTEE,33687,,,1,,,,
202540179349100304_public.xml,815385865,Ted Raynor,President,0,0,0,2.00,,,,
202540179349100304_public.xml,815385865,Carla Raynor,Vice President,0,0,0,0.00,,,,
202540179349100309_public.xml,830810231,Ruth Kramer,Board Chair,0,0,0,3.00,,,,
202540179349100309_public.xml,830810231,Jon Fugler,Board Vice Chair,0,0,0,3.00,,,,
202540179349100309_public.xml,830810231,Robert Myers,Board Treasurer,0,0,0,7.00,,,,
202540179349100309_public.xml,830810231,Marv Newell,Board Secretary,0,0,0,3.00,,,,
202540179349100314_public.xml,134157443,AMIEL M PERETZ,TRUSTEE,0,0,0,1.00,,,,
202540179349100314_public.xml,134157443,MICHELLE YOUNG PERETZ,TRUSTEE,0,0,0,1.00,,,,
202540179349100314_public.xml,134157443,TAYLOR M PERETZ,TRUSTEE,0,0,0,1.00,,,,
202540179349100314_public.xml,134157443,DYLAN M PERETZ,TRUSTEE,0,0,0,1.00,,,,
202540179349100319_public.xml,611108075,MARY C LERMAN,PRESIDENT,0,0,0,4.00,,,,
202540179349100319_public.xml,611108075,ROBERT FRANK CORNELL,DIRECTOR,0,0,0,0.00,,,,
202540179349100319_public.xml,611108075,JOSEPH EDWARD CORNELL,DIRECTOR,0,0,0,0.00,,,,
202540179349100324_public.xml,900863588,CHRIS PEDRETTI,PRESIDENT,0,0,0,10.00,,,,
202540179349100324_public.xml,900863588,TERRY BAUMGARTNER,TREASURER,0,0,0,10.00,,,,
202540179349100329_public.xml,871797433,DINA FURASH,CEO,0,,,5.00,,,,
